stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,location_type,parent_station,wheelchair_boarding,stop_timezone
2197,12th St S & Villard St,47.250115,-122.506917,2528,,3,,,,
2208,19th St S & 64th Ave W,47.242813,-122.522773,2541,,3,,,,
2210,19th St S & Adams St,47.242872,-122.486716,2543,,3,,,,
22122,Weyerhaeuser Wy S & S 344th Way,47.291912,-122.292148,4051,,1,,,,
2217,19th St S & Cushman Ave,47.243256,-122.455519,2550,,3,,,,
22173,Pacific Ave S & 119th St S,47.149262,-122.434464,4388,,3,,,,
2218,19th St S & Cushman Ave,47.243207,-122.455074,2551,,3,,,,
2223,19th St S & J St,47.243936,-122.447948,2556,,3,,,,
22237,Dock St & E 15th St,47.249134,-122.435265,4257,,3,,,,
2227,19th St S & Meyers St,47.242742,-122.534140,2560,,3,,,,
2230,19th St S & Mullen St,47.242946,-122.500282,2563,,3,,,,
22308,Kennydale Fwy Station,47.518737,-122.197872,3578,,1,,,,
2232,19th St S & Proctor St,47.242884,-122.489354,2566,,3,,,,
2236,19th St S & S Shirley St,47.242893,-122.509946,2570,,3,,,,
2238,19th St S & 70th Ave W,47.242762,-122.528829,2572,,3,,,,
2239,19th St S & Tacoma Ave,47.244623,-122.442496,2573,,3,,,,
2240,19th St S & Tacoma Ave,47.244503,-122.442653,2574,,3,,,,
2241,19th St S & Trafton St,47.242787,-122.467592,2575,,3,,,,
2242,19th St S & Trafton St,47.242664,-122.466935,2576,,3,,,,
2244,19th St S & S Stevens St,47.242799,-122.494631,2578,,3,,,,
2245,19th St S & Union Ave,47.242851,-122.482644,2579,,3,,,,
2246,19th St S & S Union Ave,47.242747,-122.482454,2580,,3,,,,
2247,19th St S & Visscher St,47.242850,-122.517314,2581,,3,,,,
2249,19th St S & Wilkeson St,47.242785,-122.459779,2583,,3,,,,
22494,Valley Ave E & 28th St E,47.231772,-122.349045,1963,,3,,,,
2250,19th St S & Wilkeson St,47.242791,-122.458760,2584,,3,,,,
22506,Auburn Park & Ride,47.321014,-122.227971,2883,,1,,,,
2251,19th St S & Winnifred St,47.242861,-122.511970,2585,,3,,,,
2252,19th St S & Woodlawn St,47.242831,-122.514174,2586,,3,,,,
2253,19th St S & Yakima Ave,47.244305,-122.445413,2587,,3,,,,
2254,19th St S & Yakima Ave,47.244175,-122.445653,2588,,3,,,,
2255,23rd Ave S & S 322nd St,47.312826,-122.303416,2589,,1,,,,
2256,25th St S & Ainsworth Ave,47.236819,-122.456130,2590,,3,,,,
2257,25th St S & Ainsworth Ave,47.236817,-122.455285,2591,,3,,,,
2258,25th St S & Hosmer St,47.236587,-122.461735,2592,,3,,,,
2259,25th St S & Sheridan Ave,47.237194,-122.452596,2593,,3,,,,
22595,Emerson St & Berkeley St W,47.221085,-122.514131,3936,,3,,,,
2260,25th St S & S M St,47.237192,-122.451706,2594,,3,,,,
2261,25th St S & MLK Wy,47.237638,-122.448364,2595,,3,,,,
2262,25th St S & MLK WY,47.237523,-122.448541,2596,,3,,,,
2264,25th St S & Sprague Ave,47.236695,-122.462617,2598,,3,,,,
2265,25th St S & Wilkeson St,47.236567,-122.458710,2599,,3,,,,
2266,25th St S & Wilkeson St,47.236662,-122.458915,2600,,3,,,,
2267,324th St S & 17th Ave S,47.311600,-122.311362,2602,,1,,,,
2268,324th St S & 17th Ave S,47.311686,-122.310716,2603,,1,,,,
2269,324th St S & Pebble Beach,47.311648,-122.305823,2604,,1,,,,
2270,324th St S & Pebble Beach Cir,47.311554,-122.306187,2605,,1,,,,
2276,35th St S & S Pine St,47.228258,-122.473356,2614,,3,,,,
2277,35th St S & S Pine St,47.228162,-122.473155,2615,,3,,,,
22814,Lakeland Hills Wy & Evergreen Wy SE,47.255661,-122.213844,1520,,3,,,,
22885,54th Ave E & 23rd St E,47.237104,-122.357056,3745,,3,,,,
22928,South Hill Mall TC - Zone J,47.155124,-122.299061,4184,,3,,,,
2297,38th St S & D St,47.223050,-122.436463,2636,,3,,,,
2298,38th St S & Fawcett Ave,47.223153,-122.437875,2637,,3,,,,
2299,38th St S & G St,47.223152,-122.441036,2638,,3,,,,
2300,38th St S & G St,47.223048,-122.440368,2639,,3,,,,
2301,38th St S & K St,47.223059,-122.447852,2640,,3,,,,
2302,38th St S & L St,47.223086,-122.449680,2641,,3,,,,
2303,38th St S & Pacific Ave,47.223151,-122.434357,2642,,3,,,,
2304,38th St S & Pacific Ave,47.223050,-122.433492,2643,,3,,,,
23042,112th St E & 72nd Ave E,47.154858,-122.333604,3428,,3,,,,
2305,38th St S & Yakima Ave,47.223047,-122.443375,2646,,3,,,,
23059,Ambaum Blvd SW & SW 128th St,47.488112,-122.350124,3558,,1,,,,
2306,47th St S & Cedar St,47.214917,-122.476320,2647,,3,,,,
2307,47th St S & Cedar St,47.214827,-122.476598,2648,,3,,,,
2308,47th St S & Lawrence St,47.214922,-122.478884,2649,,3,,,,
2309,47th St S & Lawrence St,47.214824,-122.479186,2650,,3,,,,
2310,47th St S & Oakes St,47.214833,-122.472855,2651,,3,,,,
2311,47th St S & Oakes St,47.214728,-122.472606,2652,,3,,,,
23110,28th Ave S & S 370th St,47.270628,-122.297699,4041,,1,,,,
2312,48th St S & Alaska St,47.213852,-122.458591,2653,,3,,,,
23125,Federal Way TC - Bay 1,47.317467,-122.304031,4353,,1,,,,
23197,Pioneer Way & Uddenberg Ln,47.327698,-122.582956,3689,,3,,,,
2322,48th St S & Tacoma Mall Blvd,47.213934,-122.465201,2664,,3,,,,
2323,48th St S & Tacoma Mall Blvd,47.213855,-122.465256,2665,,3,,,,
23278,28th Ave S & 362nd St S,47.276539,-122.297772,1109,,1,,,,
23347,Bridgeport Way W & 54th St W,47.207173,-122.534508,4157,,3,,,,
23387,Valley Ave E & 62ND Ave E,47.230996,-122.347468,3744,,3,,,,
23407,Milton Wy & 28th Ave S,47.250008,-122.297029,4035,,3,,,,
23413,Meridian Ave E & 156th St E,47.115048,-122.293223,4336,,3,,,,
23425,9th St SW & 19th Ave SW,47.173658,-122.304101,3606,,3,,,,
2346,56th St S & Alaska St,47.206606,-122.458408,2690,,3,,,,
23531,5th St SE & 35th Ave SE,47.158726,-122.287667,3407,,3,,,,
23561,45th St NE & Roosevelt Way NE,47.661267,-122.317263,4291,,1,,,,
23573,Steele St S & S 37th St,47.224525,-122.468690,1949,,3,,,,
23578,38th St S & Ainsworth Ave S,47.223108,-122.454754,2122,,3,,,,
23668,Jefferson Ave & S Fawcett Ave,47.236812,-122.439387,3406,,,,,,
2369,56th St S & Pacific Ave,47.206369,-122.433604,2713,,3,,,,
23717,Weyerhaeuser Wy S & S 32nd Dr,47.296351,-122.292385,4046,,1,,,,
2372,56th St S & S G St,47.206463,-122.440723,2716,,3,,,,
2373,56th St S & S G St,47.206358,-122.439797,2717,,3,,,,
23731,Park Dr NE & Lk Washington Blvd N,47.500594,-122.201358,3024,,1,,,,
2374,56th St S & S J St,47.206504,-122.447437,2718,,3,,,,
2375,56th St S & S J St,47.206400,-122.446926,2719,,3,,,,
23754,Renton Transit Center - Bay 1,47.480666,-122.208789,3061,,1,,,,
2376,56th St S & S Sheridan Ave,47.206518,-122.452126,2720,,3,,,,
2377,56th St S & S M St,47.206402,-122.450564,2721,,3,,,,
2381,56th St S & Yakima St,47.206501,-122.443557,2725,,3,,,,
2382,56th St S & Yakima Ave,47.206346,-122.442803,2726,,3,,,,
2383,66th St W & 53rd Ave W,47.197454,-122.507120,2727,,3,,,,
2384,66th St S & Cheyenne St,47.197496,-122.498180,2728,,3,,,,
2385,66th St S & Cheyenne St,47.197404,-122.498431,2729,,3,,,,
2386,66th St S & Verde St,47.197402,-122.496475,2730,,3,,,,
2388,66th St S & Huson St,47.197422,-122.503875,2732,,3,,,,
2393,66th St S & S Orchard St,47.197519,-122.505122,2737,,3,,,,
2394,66th St S & Mason St S,47.197497,-122.494177,2738,,3,,,,
2396,84th St S & Ainsworth Ave,47.181056,-122.455586,2745,,3,,,,
2397,84th St S & Ainsworth Ave,47.180948,-122.454983,2746,,3,,,,
23974,49th Ave NE & Norpoint Wy NE,47.286846,-122.382158,4263,,3,,,,
2398,84th St S & Alaska St,47.181079,-122.458258,2747,,3,,,,
2400,84th St S & Alaska,47.180988,-122.458938,2749,,3,,,,
2401,84th St S & Pacific Pt Apts,47.181097,-122.460255,2750,,3,,,,
2402,84th St S & Hosmer St,47.181006,-122.462724,2751,,3,,,,
2403,96th St S & 26th Ave S,47.170272,-122.470130,2752,,3,,,,
2404,96th St S & 34th Ave Ct S,47.170308,-122.479756,2753,,3,,,,
24106,Tacoma Mall TC - Zone L,47.214029,-122.469360,4222,,3,,,,
2412,9th St S & Yakima Ave,47.254518,-122.447418,2770,,3,,,,
2413,Park Ave S & 100th St S,47.166785,-122.441989,2773,,3,,,,
2414,Park Ave S & 100th St S,47.166804,-122.442127,2774,,3,,,,
2416,S Tacoma Way & 100th St SW,47.166980,-122.483567,2776,,3,,,,
2417,S Tacoma Way & 100th SW,47.167336,-122.483724,2777,,3,,,,
2419,S Tacoma Way & S 74th St,47.188222,-122.483602,2779,,3,,,,
2420,S Tacoma Way & S 80th St,47.184758,-122.483631,2780,,3,,,,
2421,S Tacoma Way & 84th St S,47.181339,-122.483730,2781,,3,,,,
24244,Milton Wy & 23rd Ave,47.250146,-122.304722,4030,,3,,,,
24330,Howell St & Yale Ave,47.617667,-122.329423,3294,,1,,,,
24340,Lakewood Dr SW & 87th St Ct SW,47.177131,-122.507737,2836,,3,,,,
2435,S Tacoma Way & S 48th St,47.213892,-122.483664,2800,,3,,,,
2436,S Tacoma Way & S 48th St,47.213867,-122.483816,2801,,3,,,,
2437,S Tacoma Way & S 50th St,47.211767,-122.483747,2802,,3,,,,
2438,S Tacoma Way & S 50th St,47.211904,-122.483599,2803,,3,,,,
2439,S Tacoma Way & S 52nd St,47.209537,-122.483628,2804,,3,,,,
24394,Ambaum Blvd SW & SW 136th St,47.481495,-122.348256,3571,,1,,,,
24404,Dock St & S 19th St,47.245558,-122.434334,4255,,3,,,,
2441,S Tacoma Way & S 54th St,47.208138,-122.483773,2806,,3,,,,
24466,Commerce St Transfer Area - Zone D,47.253471,-122.439505,4083,,3,,,,
24557,176th St E & Gem Heights Dr E,47.096478,-122.302263,3455,,3,,,,
24592,Kent Station - Bay 9,47.383632,-122.232428,3068,,1,,,,
24604,Vernon Ave SW & Washington Blvd,47.148088,-122.559748,3201,,3,,,,
2462,S Tacoma Way & S 74th St,47.189939,-122.483762,2827,,3,,,,
2464,S Tacoma Way & S 84th St,47.181169,-122.483889,2829,,3,,,,
24662,Rainier Ave S & SW 7th St,47.473432,-122.216614,3062,,1,,,,
2467,S Tacoma Way & Trafton St,47.231723,-122.466797,2833,,3,,,,
2468,S Tacoma Way & Trafton St,47.231591,-122.466984,2834,,3,,,,
2469,S Tacoma Way & Wright St,47.230604,-122.470850,2837,,3,,,,
2470,S Tacoma Way & 112th St S,47.156632,-122.483631,2838,,3,,,,
24753,Pacific Ave S & 124th St S,47.143764,-122.434421,4434,,3,,,,
2486,Sheridan Ave S & S 58th St,47.205046,-122.452398,2855,,3,,,,
2488,Sheridan Ave S & S 61st St,47.202332,-122.452372,2857,,3,,,,
24887,Steele St S & California Ave S,47.227476,-122.469805,1946,,3,,,,
2489,Sheridan Ave S & S 61st St,47.202009,-122.452509,2858,,3,,,,
24892,SR 512 P&R - Zone B,47.161019,-122.483411,4225,,3,,,,
24903,Sumner Station - Bay 3,47.201335,-122.244691,4236,,3,,,,
2492,Sheridan Ave S & S 68th St,47.195703,-122.452389,2861,,3,,,,
2496,Sheridan Ave S & S 76th St,47.188377,-122.452597,2865,,3,,,,
24994,Lincoln Ave SW & Chicago Av,47.141543,-122.508539,3781,,3,,,,
2500,Sheridan Ave S & S 80th St,47.184780,-122.452511,2869,,3,,,,
2501,Sheridan Ave S & S 80th St,47.184684,-122.452648,2870,,3,,,,
25016,Milton Wy & Porter Wy,47.244246,-122.323535,4446,,3,,,,
2502,Sheridan Ave S & S 83rd St,47.181653,-122.452514,2871,,3,,,,
2505,Soundview Dr & Kelsey Ln,47.311508,-122.579161,2874,,3,,,,
2506,Soundview Dr & 61st St Ct NW,47.314229,-122.578993,2875,,3,,,,
2507,Soundview Dr & 61st St Ct NW,47.313963,-122.579148,2876,,3,,,,
2508,Soundview Dr & Hunt St NW,47.315499,-122.578977,2877,,3,,,,
2509,Soundview Dr & Kelsey Ln,47.311204,-122.578988,2878,,3,,,,
2510,Soundview Dr & Harborwood W Apts,47.312394,-122.579002,2879,,3,,,,
25240,Borgen Blvd & Harbor Hill Dr,47.359933,-122.602000,4447,,3,,,,
25326,112th St E & 72nd Ave Ct E,47.154758,-122.332487,3432,,3,,,,
2535,Mountain Hwy E & Field Rd E,47.076471,-122.425557,2909,,3,,,,
2538,SR 7 & 8th Ave - Walmart,47.073192,-122.420920,2912,,3,,,,
2539,Pacific Ave S & 180th St S,47.093714,-122.434900,2913,,3,,,,
25398,336 St S & Weyerhaeuser Wy,47.302776,-122.298425,4294,,1,,,,
2540,Mountain Hwy E & B St E,47.078794,-122.428396,2914,,3,,,,
25405,Portland Ave E & 44th St E,47.217636,-122.407737,2792,,3,,,,
2541,Mountain Hwy E & Field Rd E,47.076413,-122.425242,2915,,3,,,,
2542,Mountain Hwy E & Pirnie Rd E,47.078811,-122.428664,2916,,3,,,,
25430,Lakeland Hills Wy & Evergreen Wy SE,47.255491,-122.213895,1595,,3,,,,
2545,St Helens Ave & 1st St S,47.263154,-122.446289,2919,,3,,,,
2547,St Helens Ave & S 4th St,47.260631,-122.444594,2921,,3,,,,
25489,9th St SW & 30th Ave SW,47.162966,-122.304048,3604,,3,,,,
2549,St Helens Ave & 6th Ave,47.258744,-122.443491,2923,,3,,,,
25495,South Hill Mall TC - Zone D,47.155337,-122.299663,4180,,3,,,,
25600,Regents Blvd & Berkeley Ave,47.238038,-122.514262,3993,,3,,,,
2561,State St & S 24th St,47.238243,-122.465327,2936,,3,,,,
25629,Pacific Ave & 121st St,47.148092,-122.434319,1372,,3,,,,
25647,Sheridan Ave S & S 58th St,47.205062,-122.452262,2856,,3,,,,
2566,Steilacoom Blvd SW & 83rd AveSW,47.179859,-122.548462,2942,,3,,,,
25663,28th Ave S & Enchanted Pkwy,47.263792,-122.298006,4137,,1,,,,
2567,Steilacoom Blvd SW & 87th Ave SW,47.179372,-122.552752,2943,,3,,,,
2571,Steilacoom Blvd SW & 72nd Ave Ct SW,47.177801,-122.534406,2947,,3,,,,
2572,Steilacoom Blvd SW & 72nd Ave Ct SW,47.177697,-122.534374,2948,,3,,,,
2584,Steilacoom Blvd SW & Circle Dr,47.176882,-122.566116,2960,,3,,,,
25846,Star Lake Fwy Station,47.358958,-122.297328,3726,,1,,,,
2586,Steilacoom Blvd SW & Woodbourne,47.176930,-122.529985,2962,,3,,,,
2587,Steilacoom Blvd SW & Woodbourne,47.176800,-122.529863,2963,,3,,,,
2588,Steilacoom Blvd SW & Market St,47.176553,-122.494229,2964,,3,,,,
2589,Steilacoom Blvd SW & Market St,47.176450,-122.494036,2965,,3,,,,
2590,Steilacoom Blvd SW & Tyler St,47.176458,-122.497379,2966,,3,,,,
2591,Steilacoom Blvd SW & Durango St SW,47.176553,-122.487097,2967,,3,,,,
2592,Steilacoom Blvd SW & Durango St SW,47.176450,-122.487624,2968,,3,,,,
2593,Steilacoom Blvd SW & Hageness Dr,47.176571,-122.500492,2969,,3,,,,
2594,Steilacoom Blvd SW & Hageness Dr,47.176463,-122.499611,2970,,3,,,,
25949,Lakewood TC - Zone G,47.165247,-122.513442,4195,,3,,,,
2595,Steilacoom Blvd SW & Lakeview Ave,47.176560,-122.490001,2971,,3,,,,
2596,Steilacoom Blvd SW & Lakeview Ave,47.176447,-122.491325,2972,,3,,,,
2597,Steilacoom Blvd SW & Lakewood Dr,47.176467,-122.508235,2973,,3,,,,
26039,VA Hospital Bldg 61,47.131907,-122.576699,4000,,3,,,,
26053504,Kaiser Permanente & 39th Ave SE,47.155109,-122.281390,3850,,3,,,,
26163,146th St SW & 73rd Ave Ct SW,47.124794,-122.533910,167,,3,,,,
26174,Pacific Ave & S 14th St,47.250225,-122.438019,3713,,3,,,,
26237,Meridian N & River Rd,47.197731,-122.293877,3583,,3,,,,
2629,Stewart Ave W & 18th St NW,47.196892,-122.318654,3005,,3,,,,
2630,Stewart Ave W & 21st St NW,47.197611,-122.322142,3006,,3,,,,
2632,Stewart Ave W & 5th St NW,47.193836,-122.299947,3008,,3,,,,
2633,Stewart Ave W & 68th Ave E,47.200644,-122.339281,3009,,3,,,,
26352,N 26th St & Baltimore St,47.271096,-122.507811,3764,,,,,,
2637,Stewart Ave W & 7th St NW,47.194122,-122.302398,3013,,3,,,,
2639,Stewart Ave W & 9th St NW,47.194629,-122.305232,3015,,3,,,,
2640,Stewart Ave W & 9th St NW,47.194484,-122.305006,3016,,3,,,,
2643,Stewart Ave E & 23rd St NW,47.198772,-122.328672,3019,,3,,,,
26454,Eastlake Ave E & Stewart St,47.619633,-122.329069,3423,,1,,,,
2649,Tacoma Ave N & N 11th St,47.269090,-122.462109,3027,,3,,,,
2654,Tacoma Ave N & N 4th St,47.265940,-122.452800,3032,,3,,,,
2655,Tacoma Ave N & N 6th St,47.266618,-122.454503,3033,,3,,,,
26550,Milton Wy & 28th Ave,47.250111,-122.296903,4032,,3,,,,
2656,Tacoma Ave N & N 6th St,47.266737,-122.456121,3034,,3,,,,
26567,27th St W & Rochester St W,47.235335,-122.531910,3386,,3,,,,
2657,Tacoma Ave N & N 9th St,47.268261,-122.459544,3035,,3,,,,
2658,Tacoma Ave N & N 9th St,47.268065,-122.459296,3036,,3,,,,
26602,Kent Station - Bay 3,47.384250,-122.232704,289,,1,,,,
26645,Puyallup Station - Bay 2,47.192821,-122.296124,4232,,3,,,,
26675,Ainsworth Ave S & 106th St S,47.160881,-122.455419,3877,,3,,,,
26801,Steilacoom Blvd SW & Chapel Gate,47.176758,-122.568283,2961,,3,,,,
26805,Auburn Station - Bay 1,47.305852,-122.232046,2882,,1,,,,
2681,Tacoma Mall Blvd & S 44th St,47.218152,-122.463795,3064,,3,,,,
26811,South Hill Mall TC - Zone A,47.155084,-122.299324,2214,,3,,,,
2682,Tacoma Mall Blvd & S 43rd St,47.218035,-122.463932,3065,,3,,,,
2683,Tacoma Mall Blvd & S 48th St,47.214645,-122.463454,3067,,3,,,,
26833,Lakewood Dr W & 65th St W,47.198160,-122.508639,3673,,3,,,,
2684,Tacoma Mall Blvd & Steele St,47.220983,-122.465714,3069,,3,,,,
2685,Tacoma Mall Blvd & Steele St,47.220892,-122.466842,3070,,3,,,,
2689,TCC Transit Ctr - Zone A,47.243153,-122.525553,3079,,3,,,,
2691,Thompson Ave & S 35th St,47.227826,-122.444763,3082,,3,,,,
2692,Thompson Ave & S 37th St,47.224953,-122.444676,3083,,3,,,,
2694,Thompson Ave & S 38th St,47.222079,-122.444684,3085,,3,,,,
2695,Thompson Ave & S 39th St,47.221884,-122.444838,3086,,3,,,,
2696,Thompson Ave & S 43rd St,47.218416,-122.444943,3087,,3,,,,
2699,Thompson Ave & S 45th St,47.216712,-122.444836,3090,,3,,,,
27124,3rd St SE & 4th Ave SE,47.188235,-122.291198,3589,,3,,,,
27242,Market St & S 11th St,47.253240,-122.441503,3809,,3,,,,
27336,112th St E & 1st Ave Ct E,47.155406,-122.428476,4135,,3,,,,
27402,4th St NW & River Rd,47.198801,-122.298314,3772,,3,,,,
27454,Tacoma Dome Station - Zone B,47.240973,-122.425733,4170,,3,,,,
27540,Dupont Station - Bay 6,47.089941,-122.640028,4086,,3,,,,
27574,Pacific Ave & S 14th St,47.250254,-122.437883,3714,,3,,,,
2769,Union Ave S & Tahoma Terrace Apts,47.237212,-122.481874,3164,,3,,,,
27725,Pacific Hwy SW & Glenwood Ave SW,47.138860,-122.524887,2091,,3,,,,
27816,Portland Ave SW & Commercial Ave SW,47.124750,-122.556383,2311,,3,,,,
27847,43rd Ave SE & 6th St SE,47.151174,-122.285985,3487,,3,,,,
2789,Vassault St N & N 26th St,47.271176,-122.521058,3188,,3,,,,
2790,Vassault St N & N26th St,47.271077,-122.521240,3189,,3,,,,
27940,SW Roxbury St & 20th Ave SW,47.517328,-122.359016,349,,1,,,,
2797,Westgate Blvd & Vassault St N,47.266178,-122.521559,3196,,3,,,,
2799,Vernon Ave SW & Lawndale Ave,47.145600,-122.559749,3198,,3,,,,
2800,Vernon Ave SW & Kenwood Ave Dr,47.144865,-122.559608,3199,,3,,,,
28022,SR 512 P&R - Zone D,47.160685,-122.483358,4227,,3,,,,
2803,Vernon Ave SW & Lawndale Ave,47.146074,-122.559610,3202,,3,,,,
2806,Vernon Ave SW & Veterans Dr,47.144295,-122.559719,3205,,3,,,,
2808,Veterans Dr SW & Vernon Ave SW,47.142328,-122.562526,3207,,3,,,,
2809,Veterans Dr SW & Vernon Ave SW,47.142240,-122.563318,3209,,3,,,,
2811,Veterans Dr SW & Edgewood Ave SW,47.142330,-122.565931,3211,,3,,,,
28200,Gravelly Lake Dr & Steilacoom Blvd,47.175814,-122.510628,1063,,3,,,,
2823,Warner St & S 38th St,47.221991,-122.480563,3223,,3,,,,
2824,Warner St & S 38th St,47.222071,-122.480729,3224,,3,,,,
28255,54th Ave E & 23rd St E,47.236431,-122.357246,1961,,3,,,,
2827,Warner St & S 43rd St,47.218605,-122.480521,3227,,3,,,,
28271,Pacific Ave & S 26th St,47.237995,-122.435093,341,,3,,,,
2828,Warner St & S 43rd St,47.218743,-122.480655,3228,,3,,,,
2830,Warner St & S 45th St,47.216825,-122.480634,3230,,3,,,,
2831,Warner St & S 47th St,47.215202,-122.480512,3231,,3,,,,
2832,Washington Blvd SW & 83rd Ave,47.148554,-122.547431,3232,,3,,,,
2833,Washington Blvd SW & 83rd Ave,47.148449,-122.547307,3233,,3,,,,
2834,Washington Blvd SW & Alameda Ave,47.148585,-122.555859,3234,,3,,,,
28354,SW Roxbury St & 20th Ave SW,47.517432,-122.359546,3577,,1,,,,
28362,15th Ave NE & NE 43rd St,47.659363,-122.312048,4070,,1,,,,
28370,Bridgeport Way W & Ped Crossing,47.210070,-122.534675,2739,,3,,,,
28376,TCC Transit Ctr - Zone H,47.243195,-122.525853,4200,,3,,,,
2839,Washington Blvd SW & Interlaaken Dr,47.148527,-122.541621,3239,,3,,,,
2840,Washington Blvd SW & Lake City,47.148562,-122.551130,3240,,3,,,,
2841,Washington Blvd SW & Lake City,47.148456,-122.551058,3241,,3,,,,
2842,Washington Blvd SW & Vernon Ave,47.148590,-122.560185,3242,,3,,,,
2843,Washington Blvd SW & Vernon Ave,47.148487,-122.559047,3243,,3,,,,
28471,Pt Fosdick Dr NW & 46th St Ct NW,47.301237,-122.579165,1249,,3,,,,
28682,Stewart Ave E & N Meridian,47.193054,-122.293298,3985,,3,,,,
2870,Yakima Ave S & S 10th St,47.253550,-122.447729,3277,,3,,,,
2874,Yakima Ave S & S 15th St,47.248097,-122.446476,3281,,3,,,,
2878,Yakima Ave S & S 19th St,47.244018,-122.445563,3285,,3,,,,
2881,Yakima Ave S & S 23rd St,47.240772,-122.444664,3288,,3,,,,
2884,Yakima Ave S & S 25th St,47.237832,-122.444171,3291,,3,,,,
2885,Yakima Ave S & S 27th St,47.236201,-122.443609,3292,,3,,,,
28885,Main St SW & 108th St SW,47.159744,-122.513079,3938,,3,,,,
2898,Yakima Ave S & S 48th St,47.213610,-122.443172,3320,,3,,,,
2899,Yakima Ave S & S 48th St,47.213400,-122.443301,3321,,3,,,,
2900,Yakima Ave S & S 50th St,47.211971,-122.443143,3323,,3,,,,
29008,SR 512 P&R - Zone H,47.161189,-122.483087,4230,,3,,,,
2901,Yakima Ave S & S 50th St,47.211601,-122.443299,3324,,3,,,,
2902,Yakima Ave S & S 52nd St,47.210172,-122.443142,3326,,3,,,,
2907,Yakima Ave S & S 56th St,47.206283,-122.443296,3333,,3,,,,
2908,Yakima Ave S & S 59th St,47.203867,-122.443144,3335,,3,,,,
2910,Yakima Ave S & S 61st St,47.201925,-122.443134,3338,,3,,,,
2911,Yakima Ave S & S 61st St,47.201645,-122.443289,3339,,3,,,,
2912,Yakima Ave S & S 64th St,47.199489,-122.443159,3341,,3,,,,
2919,Yakima Ave S & S 72nd St,47.192062,-122.443200,3352,,3,,,,
2920,Yakima Ave S & S 72nd St,47.192032,-122.443352,3353,,3,,,,
2924,Yakima Ave S & S 76th St,47.187890,-122.443391,3359,,3,,,,
29321,Gravelly Lake Dr & Main St,47.162013,-122.520575,1066,,3,,,,
29410,Federal Way TC - Bay 5,47.317478,-122.305645,4354,,1,,,,
29483,168th St E & Gem Heights Dr E,47.103466,-122.308357,4512,,3,,,,
29629,International Blvd & S 180th St,47.442455,-122.295926,2791,,1,,,,
2973,112th St E & 83rd Ave E,47.154942,-122.319246,3430,,3,,,,
29745,72nd St E & 50th Av E,47.191700,-122.362830,3784,,3,,,,
2978,Pioneer Ave W & 10th St SW,47.190415,-122.307745,3436,,3,,,,
2979,Pioneer Ave W & 15th St SW,47.190393,-122.314982,3437,,3,,,,
2980,Pioneer Ave W & 18th St SW,47.190378,-122.318880,3438,,3,,,,
2983,72nd St E & Canyon Rd,47.191873,-122.356817,3441,,3,,,,
2984,72nd St E & 46th Ave E,47.191657,-122.368401,3442,,3,,,,
2985,72nd St E & Vickery Ave E,47.191736,-122.380280,3443,,3,,,,
29891,Milton Wy & Fife Way,47.240270,-122.326952,4094,,3,,,,
29918,TCC Transit Ctr - Zone I,47.243111,-122.525962,4201,,3,,,,
29922,Enchanted Pkwy & Military Rd,47.257827,-122.295031,4431,,1,,,,
3-100,112th St S & Ainsworth Ave S,47.155554,-122.455025,105,,3,,,,
3-1000,Edgewood Meridian E & Emerald St,47.252337,-122.293776,1151,,3,,,,
3-1001,Meridian E & Emerald St,47.252688,-122.293932,1152,,3,,,,
3-1003,Enchanted Pkwy & S 352nd St,47.285786,-122.313481,1154,,1,,,,
3-1004,Enchanted Pkwy & S 352nd,47.285748,-122.313633,1155,,1,,,,
3-1005,Enchanted Pkwy & 360th,47.277546,-122.309713,1156,,1,,,,
3-1006,Enchanted Pkwy & 360th St S,47.277744,-122.309691,1157,,1,,,,
3-1009,Meridian N & Taylor St E,47.242263,-122.294003,1160,,3,,,,
3-101,112th St S & 18th Ave S,47.155716,-122.460627,106,,3,,,,
3-1010,Meridian N & Valley Ave E,47.205774,-122.293969,1161,,3,,,,
3-102,112th St S & 18th Ave S,47.155609,-122.460511,107,,3,,,,
3-103,112th St S & Steele St S,47.155806,-122.465073,108,,3,,,,
3-1031,J St & S 16th St,47.246610,-122.448968,1185,,3,,,,
3-1032,J St & S 17th St,47.245810,-122.448927,1186,,3,,,,
3-1033,J St & S 19th St,47.244295,-122.448449,1187,,3,,,,
3-1034,J St & S 19th St,47.243640,-122.448445,1188,,3,,,,
3-1035,J St & S 21st St,47.242032,-122.447919,1189,,3,,,,
3-1037,J St & S 23rd St,47.240162,-122.447501,1191,,3,,,,
3-104,112th St S & 26th Ave S,47.155910,-122.471985,109,,3,,,,
3-1044,Jackson Ave & Gardener Loop,47.113826,-122.550980,1198,,3,,,,
3-1049,Judson St & Gilisch St,47.327953,-122.579747,1203,,3,,,,
3-105,112th St S & Willow Park Apts,47.155692,-122.464796,110,,3,,,,
3-1058,Kimball Dr & Erickson St,47.320780,-122.587024,1213,,3,,,,
3-106,112th St S & Park Ave S,47.155373,-122.438863,111,,3,,,,
3-107,112th St S & Park Ave S,47.155489,-122.439953,112,,3,,,,
3-1072,Lakewood Dr SW & 100th St,47.167659,-122.507532,1229,,3,,,,
3-1073,Lakewood Dr W & 64th St W,47.199482,-122.508628,1230,,3,,,,
