"","Offense Type","Offense Description","Date Reported","Month","Year","Longitude","Latitude"
"11158","FORGERY-OTH","Forgery",NA,3,2018,-122.354103088,47.704353333
"11159","FORGERY-OTH","Forgery",NA,3,2018,-122.354103088,47.704353333
"11160","FORGERY-OTH","Forgery",NA,3,2018,-122.354103088,47.704353333
"11161","THEFT-AUTO PARTS","Other property",NA,3,2018,-122.25831604,47.505245209
"11162","THEFT-AUTO PARTS","Other property",NA,3,2018,-122.25831604,47.505245209
"11163","THEFT-AUTO PARTS","Other property",NA,3,2018,-122.25831604,47.505245209
"11164","BURGLARY-FORCE-RES","Burglary",NA,3,2018,-122.292999268,47.580307007
"11165","BURGLARY-FORCE-RES","Burglary",NA,3,2018,-122.292999268,47.580307007
"11166","BURGLARY-FORCE-RES","Burglary",NA,3,2018,-122.292999268,47.580307007
"11167","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.355300903,47.68730545
"11168","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.355300903,47.68730545
"11169","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.355300903,47.68730545
"11170","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.323669434,47.611927032
"11171","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.323669434,47.611927032
"11172","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.323669434,47.611927032
"11173","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.361297607,47.53604126
"11174","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.361297607,47.53604126
"11175","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.333740234,47.574386597
"11176","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.333740234,47.574386597
"11177","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.387588501,47.672374725
"11178","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.387588501,47.672374725
"11179","ROBBERY-BUSINESS-WEAPON","Robbery",NA,3,2018,-122.328315735,47.599197388
"11180","ROBBERY-BUSINESS-WEAPON","Robbery",NA,3,2018,-122.328315735,47.599197388
"11181","ROBBERY-BUSINESS-WEAPON","Robbery",NA,3,2018,-122.328315735,47.599197388
"11182","ROBBERY-STREET-GUN","Robbery",NA,3,2018,-122.335319519,47.608722687
"11183","ROBBERY-STREET-GUN","Robbery",NA,3,2018,-122.335319519,47.608722687
"11184","ROBBERY-STREET-GUN","Robbery",NA,3,2018,-122.335319519,47.608722687
"11185","ROBBERY-STREET-GUN","Robbery",NA,3,2018,-122.335319519,47.608722687
"11186","ROBBERY-STREET-GUN","Robbery",NA,3,2018,-122.335319519,47.608722687
"11187","ROBBERY-STREET-GUN","Robbery",NA,3,2018,-122.335319519,47.608722687
"11188","ROBBERY-STREET-GUN","Robbery",NA,3,2018,-122.335319519,47.608722687
"11189","ROBBERY-STREET-GUN","Robbery",NA,3,2018,-122.335319519,47.608722687
"11190","ROBBERY-STREET-GUN","Robbery",NA,3,2018,-122.335319519,47.608722687
"11191","THEFT-BUILDING","Other property",NA,3,2018,-122.319206238,47.708568573
"11192","THEFT-BUILDING","Other property",NA,3,2018,-122.319206238,47.708568573
"11193","ASSLT-NONAGG","Assault",NA,3,2018,-122.336029053,47.520427704
"11194","ASSLT-NONAGG","Assault",NA,3,2018,-122.336029053,47.520427704
"11195","ASSLT-NONAGG","Assault",NA,3,2018,-122.336029053,47.520427704
"11196","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.327308655,47.709281921
"11197","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.327308655,47.709281921
"11198","BURGLARY-FORCE-RES","Burglary",NA,3,2018,-122.279464722,47.548942566
"11199","BURGLARY-FORCE-RES","Burglary",NA,3,2018,-122.279464722,47.548942566
"11200","BURGLARY-FORCE-RES","Burglary",NA,3,2018,-122.279464722,47.548942566
"11201","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.377952576,47.534854889
"11202","THEFT-PKPOCKET","Pickpocket",NA,3,2018,-122.320770264,47.613517761
"11203","THEFT-PKPOCKET","Pickpocket",NA,3,2018,-122.320770264,47.613517761
"11204","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.377952576,47.534854889
"11205","FRAUD-IDENTITY THEFT","Fraud",NA,3,2018,-122.373390198,47.708351135
"11206","FRAUD-IDENTITY THEFT","Fraud",NA,3,2018,-122.373390198,47.708351135
"11207","THEFT-BUILDING","Other property",NA,3,2018,-122.32006073,47.640449524
"11208","THEFT-OTH","Other property",NA,3,2018,-122.385856628,47.581192017
"11209","THEFT-OTH","Other property",NA,3,2018,-122.385856628,47.581192017
"11210","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.314224243,47.66400528
"11211","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.314224243,47.66400528
"11212","THREATS-OTHER","Threats",NA,3,2018,-122.336029053,47.520427704
"11213","THREATS-OTHER","Threats",NA,3,2018,-122.336029053,47.520427704
"11214","THEFT-BUILDING","Other property",NA,3,2018,-122.318153381,47.614673615
"11215","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.32006073,47.678768158
"11216","ASSLT-NONAGG","Assault",NA,3,2018,-122.311210632,47.578205109
"11217","ASSLT-NONAGG","Assault",NA,3,2018,-122.311210632,47.578205109
"11218","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.388633728,47.701545715
"11219","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.388633728,47.701545715
"11220","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.388633728,47.701545715
"11221","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.388633728,47.701545715
"11222","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.388633728,47.701545715
"11223","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.388633728,47.701545715
"11224","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11225","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11226","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11227","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11228","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11229","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11230","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11231","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11232","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11233","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11234","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11235","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11236","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.386169434,47.559322357
"11237","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.386169434,47.559322357
"11238","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.386169434,47.559322357
"11239","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.386169434,47.559322357
"11240","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.335929871,47.611904144
"11241","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.305145264,47.617675781
"11242","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.305145264,47.617675781
"11243","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.305145264,47.617675781
"11244","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.305145264,47.617675781
"11245","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.305145264,47.617675781
"11246","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.305145264,47.617675781
"11247","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.335929871,47.611904144
"11248","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.305145264,47.617675781
"11249","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.305145264,47.617675781
"11250","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.335929871,47.611904144
"11251","FRAUD-IDENTITY THEFT","Fraud",NA,3,2018,-122.344543457,47.692195892
"11252","FRAUD-IDENTITY THEFT","Fraud",NA,3,2018,-122.344543457,47.692195892
"11253","FRAUD-OTHER","Fraud",NA,3,2018,-122.32572937,47.606624603
"11254","FRAUD-OTHER","Fraud",NA,3,2018,-122.32572937,47.606624603
"11255","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.334114075,47.609916687
"11256","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.334114075,47.609916687
"11257","THEFT-BICYCLE","Bike theft",NA,3,2018,-122.313117981,47.662181854
"11258","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.334114075,47.609916687
"11259","THEFT-BICYCLE","Bike theft",NA,3,2018,-122.313117981,47.662181854
"11260","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.334114075,47.609916687
"11261","THEFT-AUTOACC","Other property",NA,3,2018,-122.336799622,47.555751801
"11262","THEFT-AUTOACC","Other property",NA,3,2018,-122.336799622,47.555751801
"11263","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.326286316,47.685020447
"11264","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.326286316,47.685020447
"11265","THEFT-OTH","Other property",NA,3,2018,-122.358039856,47.621528625
"11266","THEFT-OTH","Other property",NA,3,2018,-122.358039856,47.621528625
"11267","THEFT-OTH","Other property",NA,3,2018,-122.358039856,47.621528625
"11268","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.32283783,47.668968201
"11269","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.32283783,47.668968201
"11270","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.32283783,47.668968201
"11271","THEFT-OTH","Other property",NA,3,2018,-122.408630371,47.665054321
"11272","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.348014832,47.525566101
"11273","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.348014832,47.525566101
"11274","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.334915161,47.61164093
"11275","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.334915161,47.61164093
"11276","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.334915161,47.61164093
"11277","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.334915161,47.61164093
"11278","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.334915161,47.61164093
"11279","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.334915161,47.61164093
"11280","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.27432251,47.699310303
"11281","FRAUD-CHECK","Fraud",NA,3,2018,-122.291023254,47.731014252
"11282","FRAUD-CHECK","Fraud",NA,3,2018,-122.291023254,47.731014252
"11283","FRAUD-CHECK","Fraud",NA,3,2018,-122.291023254,47.731014252
"11284","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.288009644,47.563457489
"11285","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.288009644,47.563457489
"11286","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.288009644,47.563457489
"11287","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.288009644,47.563457489
"11288","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.27432251,47.680309296
"11289","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.27432251,47.680309296
"11290","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.27432251,47.680309296
"11291","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.27432251,47.680309296
"11292","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.27432251,47.680309296
"11293","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.264724731,47.512584686
"11294","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.264724731,47.512584686
"11295","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.264724731,47.512584686
"11296","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.316345215,47.664020538
"11297","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.316345215,47.664020538
"11298","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.316345215,47.664020538
"11299","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.316345215,47.664020538
"11300","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.316345215,47.664020538
"11301","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.316345215,47.664020538
"11302","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.316345215,47.664020538
"11303","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.316345215,47.664020538
"11304","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.316345215,47.664020538
"11305","BURGLARY-NOFORCE-RES","Burglary",NA,3,2018,-122.316345215,47.664020538
"11306","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.300170898,47.580993652
"11307","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.300170898,47.580993652
"11308","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.300170898,47.580993652
"11309","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.300170898,47.580993652
"11310","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.300170898,47.580993652
"11311","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.300170898,47.580993652
"11312","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.300170898,47.580993652
"11313","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.300170898,47.580993652
"11314","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.309783936,47.675270081
"11315","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11316","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11317","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11318","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.33731842,47.611320496
"11319","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.354728699,47.627185822
"11320","ROBBERY-BUSINESS-BODYFORCE","Robbery",NA,3,2018,-122.295249939,47.721092224
"11321","ROBBERY-BUSINESS-BODYFORCE","Robbery",NA,3,2018,-122.295249939,47.721092224
"11322","ROBBERY-BUSINESS-BODYFORCE","Robbery",NA,3,2018,-122.295249939,47.721092224
"11323","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.29523468,47.719276428
"11324","THEFT-BUILDING","Other property",NA,3,2018,-122.331069946,47.62197113
"11325","THEFT-BUILDING","Other property",NA,3,2018,-122.331069946,47.62197113
"11326","THEFT-BUILDING","Other property",NA,3,2018,-122.331069946,47.62197113
"11327","THEFT-BUILDING","Other property",NA,3,2018,-122.331069946,47.62197113
"11328","THEFT-BUILDING","Other property",NA,3,2018,-122.331069946,47.62197113
"11329","BURGLARY-FORCE-RES","Burglary",NA,3,2018,-122.280204773,47.553405762
"11330","THEFT-BICYCLE","Bike theft",NA,3,2018,-122.29070282,47.690563202
"11331","THEFT-BICYCLE","Bike theft",NA,3,2018,-122.29070282,47.690563202
"11332","BURGLARY-FORCE-RES","Burglary",NA,3,2018,-122.280204773,47.553405762
"11333","BURGLARY-FORCE-RES","Burglary",NA,3,2018,-122.280204773,47.553405762
"11334","ROBBERY-STREET-BODYFORCE","Robbery",NA,3,2018,-122.344642639,47.700977325
"11335","ROBBERY-STREET-BODYFORCE","Robbery",NA,3,2018,-122.344642639,47.700977325
"11336","ROBBERY-STREET-BODYFORCE","Robbery",NA,3,2018,-122.344642639,47.700977325
"11337","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.31842804,47.599185944
"11338","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.348556519,47.686218262
"11339","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.348556519,47.686218262
"11340","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.357925415,47.725063324
"11341","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.357925415,47.725063324
"11342","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.357925415,47.725063324
"11343","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.357925415,47.725063324
"11344","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.357925415,47.725063324
"11345","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.357925415,47.725063324
"11346","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.309844971,47.641017914
"11347","ROBBERY-STREET-WEAPON","Robbery",NA,3,2018,-122.349555969,47.633583069
"11348","ROBBERY-STREET-WEAPON","Robbery",NA,3,2018,-122.349555969,47.633583069
"11349","ROBBERY-STREET-WEAPON","Robbery",NA,3,2018,-122.349555969,47.633583069
"11350","ASSLT-NONAGG","Assault",NA,3,2018,-122.328308105,47.615081787
"11351","ASSLT-NONAGG","Assault",NA,3,2018,-122.328308105,47.615081787
"11352","THEFT-OTH","Other property",NA,3,2018,-122.386512756,47.5820961
"11353","THEFT-OTH","Other property",NA,3,2018,-122.386512756,47.5820961
"11354","THEFT-OTH","Other property",NA,3,2018,-122.386512756,47.5820961
"11355","THEFT-OTH","Other property",NA,3,2018,-122.386512756,47.5820961
"11356","ASSLT-NONAGG","Assault",NA,3,2018,-122.325515747,47.614086151
"11357","ASSLT-NONAGG","Assault",NA,3,2018,-122.325515747,47.614086151
"11358","THEFT-BUILDING","Other property",NA,3,2018,-122.327659607,47.600452423
"11359","THEFT-BUILDING","Other property",NA,3,2018,-122.327659607,47.600452423
"11360","FRAUD-CREDIT CARD","Fraud",NA,3,2018,-122.3073349,47.621276855
"11361","FRAUD-CREDIT CARD","Fraud",NA,3,2018,-122.3073349,47.621276855
"11362","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.343475342,47.634735107
"11363","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.343475342,47.634735107
"11364","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.343475342,47.634735107
"11365","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.343475342,47.634735107
"11366","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.343475342,47.634735107
"11367","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.343475342,47.634735107
"11368","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.343475342,47.634735107
"11369","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.3073349,47.621276855
"11370","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.3073349,47.621276855
"11371","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.314689636,47.718452454
"11372","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.314689636,47.718452454
"11373","THEFT-BICYCLE","Bike theft",NA,3,2018,-122.331359863,47.660831451
"11374","THEFT-BICYCLE","Bike theft",NA,3,2018,-122.331359863,47.660831451
"11375","THREATS-KILL","Threats",NA,3,2018,-122.343315125,47.704143524
"11376","THREATS-KILL","Threats",NA,3,2018,-122.343315125,47.704143524
"11377","ASSLT-NONAGG","Assault",NA,3,2018,-122.328964233,47.599617004
"11378","ASSLT-NONAGG","Assault",NA,3,2018,-122.328964233,47.599617004
"11379","ASSLT-NONAGG","Assault",NA,3,2018,-122.344795227,47.614704132
"11380","ASSLT-NONAGG","Assault",NA,3,2018,-122.344795227,47.614704132
"11381","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.290237427,47.672145844
"11382","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.290237427,47.672145844
"11383","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.289802551,47.614051819
"11384","ASSLT-NONAGG","Assault",NA,3,2018,-122.310256958,47.594215393
"11385","ASSLT-NONAGG","Assault",NA,3,2018,-122.310256958,47.594215393
"11386","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.386924744,47.556079865
"11387","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.386924744,47.556079865
"11388","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.354728699,47.627185822
"11389","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.354728699,47.627185822
"11390","ASSLT-NONAGG","Assault",NA,3,2018,-122.328910828,47.613464355
"11391","ASSLT-NONAGG","Assault",NA,3,2018,-122.328910828,47.613464355
"11392","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.346099854,47.615474701
"11393","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.346099854,47.615474701
"11394","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.335014343,47.610908508
"11395","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.335014343,47.610908508
"11396","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.348228455,47.612045288
"11397","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.348228455,47.612045288
"11398","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.294883728,47.634086609
"11399","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.294883728,47.634086609
"11400","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.294883728,47.634086609
"11401","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.294883728,47.634086609
"11402","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.341583252,47.608856201
"11403","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.341583252,47.608856201
"11404","THEFT-PKPOCKET","Pickpocket",NA,3,2018,-122.332878113,47.601299286
"11405","THEFT-PKPOCKET","Pickpocket",NA,3,2018,-122.332878113,47.601299286
"11406","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11407","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11408","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11409","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11410","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11411","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11412","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11413","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11414","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11415","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11416","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11417","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11418","ASSLT-AGG-WEAPON","Assault",NA,3,2018,-122.331085205,47.602413177
"11419","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.329620361,47.615913391
"11420","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.329620361,47.615913391
"11421","THEFT-OTH","Other property",NA,3,2018,-122.31955719,47.662223816
"11422","THEFT-OTH","Other property",NA,3,2018,-122.31955719,47.662223816
"11423","ASSLT-NONAGG","Assault",NA,3,2018,-122.344490051,47.682769775
"11424","ASSLT-NONAGG","Assault",NA,3,2018,-122.344490051,47.682769775
"11425","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.350631714,47.690582275
"11426","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.350631714,47.690582275
"11427","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.350631714,47.690582275
"11428","ASSLT-NONAGG-POLICE","Assault",NA,3,2018,-122.314872742,47.613624573
"11429","ASSLT-NONAGG-POLICE","Assault",NA,3,2018,-122.314872742,47.613624573
"11430","ASSLT-NONAGG-POLICE","Assault",NA,3,2018,-122.314872742,47.613624573
"11431","FRAUD-OTHER","Fraud",NA,3,2018,-122.342819214,47.610019684
"11432","FRAUD-OTHER","Fraud",NA,3,2018,-122.342819214,47.610019684
"11433","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.356712341,47.62392807
"11434","THEFT-SHOPLIFT","Shoplifting",NA,3,2018,-122.356712341,47.62392807
"11435","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.334197998,47.578769684
"11436","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.334197998,47.578769684
"11437","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.334197998,47.578769684
"11438","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.334197998,47.578769684
"11439","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.334197998,47.578769684
"11440","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.323181152,47.607196808
"11441","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.339813232,47.610275269
"11442","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.339813232,47.610275269
"11443","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.324394226,47.5340271
"11444","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.324394226,47.5340271
"11445","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.324394226,47.5340271
"11446","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.324394226,47.5340271
"11447","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.324394226,47.5340271
"11448","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.324394226,47.5340271
"11449","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.324394226,47.5340271
"11450","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.324394226,47.5340271
"11451","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.324394226,47.5340271
"11452","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.324394226,47.5340271
"11453","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.324394226,47.5340271
"11454","BURGLARY-FORCE-NONRES","Burglary",NA,3,2018,-122.324394226,47.5340271
"11455","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.324310303,47.686485291
"11456","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.324310303,47.686485291
"11457","THEFT-LICENSE PLATE","Other property",NA,3,2018,-122.347213745,47.691295624
"11458","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.347259521,47.69455719
"11459","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.347259521,47.69455719
"11460","BURGLARY-NOFORCE-NONRES","Burglary",NA,3,2018,-122.350631714,47.690582275
"11461","BURGLARY-NOFORCE-NONRES","Burglary",NA,3,2018,-122.350631714,47.690582275
"11462","BURGLARY-NOFORCE-NONRES","Burglary",NA,3,2018,-122.350631714,47.690582275
"11463","THEFT-UNLAWFUL ISSUANCE OF BAN","Other property",NA,3,2018,-122.31678009,47.610977173
"11464","THEFT-UNLAWFUL ISSUANCE OF BAN","Other property",NA,3,2018,-122.31678009,47.610977173
"11465","THEFT-OTH","Other property",NA,3,2018,-122.373397827,47.576633453
"11466","THEFT-OTH","Other property",NA,3,2018,-122.373397827,47.576633453
"11467","THEFT-OTH","Other property",NA,3,2018,-122.331367493,47.534511566
"11468","THEFT-OTH","Other property",NA,3,2018,-122.331367493,47.534511566
"11469","THEFT-OTH","Other property",NA,3,2018,-122.331367493,47.534511566
"11470","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.352844238,47.711429596
"11471","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.352844238,47.711429596
"11472","VEH-THEFT-AUTO","Vehicle theft",NA,3,2018,-122.295814514,47.543533325
"11473","THEFT-CARPROWL","Car prowl",NA,3,2018,-122.343696594,47.729557037
