"","lat","lon","route_id","agency"
"997",47.732178,-122.311249,"Route 73","Metro Transit"
"998",47.668575,-122.283653,"Route 74","Metro Transit"
"999",47.668579,-122.285667,"Route 74","Metro Transit"
"1000",47.668579,-122.2883,"Route 74","Metro Transit"
"1001",47.668579,-122.290512,"Route 74","Metro Transit"
"1002",47.668583,-122.293015,"Route 74","Metro Transit"
"1003",47.668591,-122.295448,"Route 74","Metro Transit"
"1004",47.668594,-122.298859,"Route 74","Metro Transit"
"1005",47.668594,-122.30098,"Route 74","Metro Transit"
"1006",47.66848,-122.30378,"Route 74","Metro Transit"
"1007",47.669552,-122.305405,"Route 74","Metro Transit"
"1008",47.668274,-122.30658,"Route 74","Metro Transit"
"1009",47.666283,-122.306602,"Route 74","Metro Transit"
"1010",47.664928,-122.307114,"Route 74","Metro Transit"
"1011",47.664959,-122.311172,"Route 74","Metro Transit"
"1012",47.664829,-122.31266,"Route 74","Metro Transit"
"1013",47.664814,-122.310432,"Route 74","Metro Transit"
"1014",47.665028,-122.306404,"Route 74","Metro Transit"
"1015",47.666641,-122.306404,"Route 74","Metro Transit"
"1016",47.668163,-122.306389,"Route 74","Metro Transit"
"1017",47.669266,-122.305489,"Route 74","Metro Transit"
"1018",47.668003,-122.303864,"Route 74","Metro Transit"
"1019",47.668449,-122.300217,"Route 74","Metro Transit"
"1020",47.668449,-122.298218,"Route 74","Metro Transit"
"1021",47.668449,-122.295074,"Route 74","Metro Transit"
"1022",47.668449,-122.29232,"Route 74","Metro Transit"
"1023",47.668446,-122.29039,"Route 74","Metro Transit"
"1024",47.668446,-122.288803,"Route 74","Metro Transit"
"1025",47.668442,-122.285049,"Route 74","Metro Transit"
"1026",47.669002,-122.279121,"Route 74","Metro Transit"
"1027",47.669182,-122.275909,"Route 74","Metro Transit"
"1028",47.668327,-122.273605,"Route 74","Metro Transit"
"1029",47.670261,-122.270485,"Route 74","Metro Transit"
"1030",47.672989,-122.266663,"Route 74","Metro Transit"
"1031",47.675976,-122.263428,"Route 74","Metro Transit"
"1032",47.679432,-122.263519,"Route 74","Metro Transit"
"1033",47.681759,-122.263565,"Route 74","Metro Transit"
"1034",47.614113,-122.331726,"Route 74","Metro Transit"
"1035",47.611393,-122.337509,"Route 74","Metro Transit"
"1036",47.611801,-122.335823,"Route 74","Metro Transit"
"1037",47.613941,-122.33152,"Route 74","Metro Transit"
"1038",47.607246,-122.335754,"Route 74","Metro Transit"
"1039",47.602139,-122.331055,"Route 74","Metro Transit"
"1040",47.603199,-122.331581,"Route 74","Metro Transit"
"1041",47.657589,-122.320366,"Route 74","Metro Transit"
"1042",47.608246,-122.336166,"Route 74","Metro Transit"
"1043",47.59845,-122.32782,"Route 74","Metro Transit"
"1044",47.59766,-122.328217,"Route 74","Metro Transit"
"1045",47.664974,-122.31353,"Route 74","Metro Transit"
"1046",47.664597,-122.317505,"Route 74","Metro Transit"
"1047",47.660953,-122.317818,"Route 74","Metro Transit"
"1048",47.658455,-122.317879,"Route 74","Metro Transit"
"1049",47.657452,-122.319389,"Route 74","Metro Transit"
"1050",47.658573,-122.316551,"Route 74","Metro Transit"
"1051",47.661781,-122.316467,"Route 74","Metro Transit"
"1052",47.663368,-122.316254,"Route 74","Metro Transit"
"1053",47.678604,-122.262329,"Route 74","Metro Transit"
"1054",47.673637,-122.266251,"Route 74","Metro Transit"
"1055",47.670586,-122.270515,"Route 74","Metro Transit"
"1056",47.668385,-122.274597,"Route 74","Metro Transit"
"1057",47.669342,-122.276146,"Route 74","Metro Transit"
"1058",47.669025,-122.279846,"Route 74","Metro Transit"
"1059",47.661575,-122.286484,"Route 75","Metro Transit"
"1060",47.663448,-122.284119,"Route 75","Metro Transit"
"1061",47.664654,-122.282867,"Route 75","Metro Transit"
"1062",47.66708,-122.28035,"Route 75","Metro Transit"
"1063",47.668194,-122.275978,"Route 75","Metro Transit"
"1064",47.668327,-122.273605,"Route 75","Metro Transit"
"1065",47.670261,-122.270485,"Route 75","Metro Transit"
"1066",47.672989,-122.266663,"Route 75","Metro Transit"
"1067",47.675976,-122.263428,"Route 75","Metro Transit"
"1068",47.679432,-122.263519,"Route 75","Metro Transit"
"1069",47.681759,-122.263565,"Route 75","Metro Transit"
"1070",47.685005,-122.264465,"Route 75","Metro Transit"
"1071",47.692757,-122.270775,"Route 75","Metro Transit"
"1072",47.694523,-122.275177,"Route 75","Metro Transit"
"1073",47.696144,-122.276566,"Route 75","Metro Transit"
"1074",47.697353,-122.277527,"Route 75","Metro Transit"
"1075",47.699093,-122.277634,"Route 75","Metro Transit"
"1076",47.703087,-122.277565,"Route 75","Metro Transit"
"1077",47.705364,-122.278374,"Route 75","Metro Transit"
"1078",47.709229,-122.280212,"Route 75","Metro Transit"
"1079",47.71262,-122.281837,"Route 75","Metro Transit"
"1080",47.716015,-122.283005,"Route 75","Metro Transit"
"1081",47.717598,-122.283928,"Route 75","Metro Transit"
"1082",47.719292,-122.286949,"Route 75","Metro Transit"
"1083",47.719322,-122.291283,"Route 75","Metro Transit"
"1084",47.719338,-122.293205,"Route 75","Metro Transit"
"1085",47.708195,-122.323364,"Route 75","Metro Transit"
"1086",47.70591,-122.323296,"Route 75","Metro Transit"
"1087",47.703541,-122.323051,"Route 75","Metro Transit"
"1088",47.706131,-122.323105,"Route 75","Metro Transit"
"1089",47.661282,-122.293724,"Route 75","Metro Transit"
"1090",47.661049,-122.298904,"Route 75","Metro Transit"
"1091",47.660854,-122.298584,"Route 75","Metro Transit"
"1092",47.653511,-122.316795,"Route 75","Metro Transit"
"1093",47.66119,-122.28923,"Route 75","Metro Transit"
"1094",47.661148,-122.292465,"Route 75","Metro Transit"
"1095",47.661049,-122.289024,"Route 75","Metro Transit"
"1096",47.703217,-122.323692,"Route 75","Metro Transit"
"1097",47.70203,-122.327248,"Route 75","Metro Transit"
"1098",47.702896,-122.327316,"Route 75","Metro Transit"
"1099",47.709087,-122.303993,"Route 75","Metro Transit"
"1100",47.708458,-122.312149,"Route 75","Metro Transit"
"1101",47.708965,-122.303917,"Route 75","Metro Transit"
"1102",47.70842,-122.307823,"Route 75","Metro Transit"
"1103",47.708553,-122.308395,"Route 75","Metro Transit"
"1104",47.708603,-122.313583,"Route 75","Metro Transit"
"1105",47.71542,-122.29763,"Route 75","Metro Transit"
"1106",47.711735,-122.299805,"Route 75","Metro Transit"
"1107",47.711124,-122.299957,"Route 75","Metro Transit"
"1108",47.71582,-122.29718,"Route 75","Metro Transit"
"1109",47.652336,-122.306412,"Route 75","Metro Transit"
"1110",47.654365,-122.305214,"Route 75","Metro Transit"
"1111",47.652149,-122.308495,"Route 75","Metro Transit"
"1112",47.655102,-122.310921,"Route 75","Metro Transit"
"1113",47.656876,-122.304909,"Route 75","Metro Transit"
"1114",47.657257,-122.304573,"Route 75","Metro Transit"
"1115",47.655045,-122.311172,"Route 75","Metro Transit"
"1116",47.653713,-122.305023,"Route 75","Metro Transit"
"1117",47.652329,-122.306099,"Route 75","Metro Transit"
"1118",47.652046,-122.308693,"Route 75","Metro Transit"
"1119",47.71896,-122.295525,"Route 75","Metro Transit"
"1120",47.708519,-122.322723,"Route 75","Metro Transit"
"1121",47.708489,-122.317429,"Route 75","Metro Transit"
"1122",47.708633,-122.318367,"Route 75","Metro Transit"
"1123",47.655918,-122.313354,"Route 75","Metro Transit"
"1124",47.719208,-122.294708,"Route 75","Metro Transit"
"1125",47.719196,-122.292862,"Route 75","Metro Transit"
"1126",47.719185,-122.291084,"Route 75","Metro Transit"
"1127",47.719147,-122.2864,"Route 75","Metro Transit"
"1128",47.71706,-122.283836,"Route 75","Metro Transit"
"1129",47.716023,-122.283218,"Route 75","Metro Transit"
"1130",47.712372,-122.281921,"Route 75","Metro Transit"
"1131",47.708622,-122.280144,"Route 75","Metro Transit"
"1132",47.705093,-122.278427,"Route 75","Metro Transit"
"1133",47.702683,-122.277771,"Route 75","Metro Transit"
"1134",47.699654,-122.277824,"Route 75","Metro Transit"
"1135",47.697048,-122.277527,"Route 75","Metro Transit"
"1136",47.695877,-122.276596,"Route 75","Metro Transit"
"1137",47.693771,-122.274055,"Route 75","Metro Transit"
"1138",47.692837,-122.271362,"Route 75","Metro Transit"
"1139",47.684471,-122.264397,"Route 75","Metro Transit"
"1140",47.68182,-122.263763,"Route 75","Metro Transit"
"1141",47.679089,-122.26371,"Route 75","Metro Transit"
"1142",47.675888,-122.263634,"Route 75","Metro Transit"
"1143",47.673637,-122.266251,"Route 75","Metro Transit"
"1144",47.670586,-122.270515,"Route 75","Metro Transit"
"1145",47.668385,-122.274597,"Route 75","Metro Transit"
"1146",47.668484,-122.276482,"Route 75","Metro Transit"
"1147",47.666641,-122.281242,"Route 75","Metro Transit"
"1148",47.664707,-122.283249,"Route 75","Metro Transit"
"1149",47.662743,-122.285202,"Route 75","Metro Transit"
"1150",47.655048,-122.312195,"Route 78","Metro Transit"
"1151",47.661282,-122.293724,"Route 78","Metro Transit"
"1152",47.661049,-122.298904,"Route 78","Metro Transit"
"1153",47.651367,-122.303604,"Route 78","Metro Transit"
"1154",47.660854,-122.298584,"Route 78","Metro Transit"
"1155",47.658665,-122.282646,"Route 78","Metro Transit"
"1156",47.661541,-122.280174,"Route 78","Metro Transit"
"1157",47.661346,-122.28273,"Route 78","Metro Transit"
"1158",47.658535,-122.283424,"Route 78","Metro Transit"
"1159",47.658611,-122.290497,"Route 78","Metro Transit"
"1160",47.652245,-122.311211,"Route 78","Metro Transit"
"1161",47.65049,-122.306839,"Route 78","Metro Transit"
"1162",47.661026,-122.292809,"Route 78","Metro Transit"
"1163",47.658798,-122.291046,"Route 78","Metro Transit"
"1164",47.661205,-122.282509,"Route 78","Metro Transit"
"1165",47.652336,-122.306412,"Route 78","Metro Transit"
"1166",47.654365,-122.305214,"Route 78","Metro Transit"
"1167",47.652149,-122.308495,"Route 78","Metro Transit"
"1168",47.655102,-122.310921,"Route 78","Metro Transit"
"1169",47.656876,-122.304909,"Route 78","Metro Transit"
"1170",47.661205,-122.313477,"Route 167","Metro Transit"
"1171",47.65937,-122.312096,"Route 167","Metro Transit"
"1172",47.656422,-122.312164,"Route 167","Metro Transit"
"1173",47.655048,-122.312195,"Route 167","Metro Transit"
"1174",47.658668,-122.311905,"Route 167","Metro Transit"
"1175",47.661346,-122.313889,"Route 167","Metro Transit"
"1176",47.644016,-122.304268,"Route 167","Metro Transit"
"1177",47.646282,-122.304436,"Route 167","Metro Transit"
"1178",47.652245,-122.311211,"Route 167","Metro Transit"
"1179",47.649143,-122.30497,"Route 167","Metro Transit"
"1180",47.649727,-122.305817,"Route 167","Metro Transit"
"1181",47.652351,-122.311089,"Route 167","Metro Transit"
"1182",47.655708,-122.311974,"Route 167","Metro Transit"
"1183",47.661373,-122.318214,"Route 167","Metro Transit"
"1184",47.661236,-122.317291,"Route 167","Metro Transit"
"1185",47.500603,-122.201355,"Route 167","Metro Transit"
"1186",47.495319,-122.202339,"Route 167","Metro Transit"
"1187",47.491653,-122.202324,"Route 167","Metro Transit"
"1188",47.48822,-122.202293,"Route 167","Metro Transit"
"1189",47.484909,-122.202309,"Route 167","Metro Transit"
"1190",47.483295,-122.202309,"Route 167","Metro Transit"
"1191",47.482033,-122.203331,"Route 167","Metro Transit"
"1192",47.481403,-122.21463,"Route 167","Metro Transit"
"1193",47.479675,-122.215805,"Route 167","Metro Transit"
"1194",47.479668,-122.212952,"Route 167","Metro Transit"
"1195",47.481598,-122.202881,"Route 167","Metro Transit"
"1196",47.480778,-122.208786,"Route 167","Metro Transit"
"1197",47.480499,-122.208717,"Route 167","Metro Transit"
"1198",47.483166,-122.202103,"Route 167","Metro Transit"
"1199",47.485165,-122.202103,"Route 167","Metro Transit"
"1200",47.486885,-122.202087,"Route 167","Metro Transit"
"1201",47.488709,-122.202087,"Route 167","Metro Transit"
"1202",47.49239,-122.202118,"Route 167","Metro Transit"
"1203",47.496136,-122.202133,"Route 167","Metro Transit"
"1204",47.500519,-122.201187,"Route 167","Metro Transit"
"1205",47.472458,-122.213196,"Route 167","Metro Transit"
"1206",47.47258,-122.213837,"Route 167","Metro Transit"
"1207",47.474415,-122.21508,"Route 167","Metro Transit"
"1208",47.477276,-122.215515,"Route 167","Metro Transit"
"1209",47.477798,-122.216187,"Route 167","Metro Transit"
"1210",47.473717,-122.21492,"Route 167","Metro Transit"
"1211",47.636864,-122.236855,"Route 167","Metro Transit"
"1212",47.637196,-122.237297,"Route 167","Metro Transit"
"1213",47.639923,-122.219467,"Route 167","Metro Transit"
"1214",47.63995,-122.218742,"Route 167","Metro Transit"
"1215",47.518181,-122.199112,"Route 167","Metro Transit"
"1216",47.518745,-122.19783,"Route 167","Metro Transit"
"1217",47.55714,-122.189278,"Route 167","Metro Transit"
"1218",47.557335,-122.190712,"Route 167","Metro Transit"
"1219",47.661205,-122.313477,"Route 197","Metro Transit"
"1220",47.65937,-122.312096,"Route 197","Metro Transit"
"1221",47.656422,-122.312164,"Route 197","Metro Transit"
"1222",47.655048,-122.312195,"Route 197","Metro Transit"
"1223",47.652245,-122.311211,"Route 197","Metro Transit"
"1224",47.649143,-122.30497,"Route 197","Metro Transit"
"1225",47.661236,-122.317291,"Route 197","Metro Transit"
"1226",47.293858,-122.360863,"Route 197","Metro Transit"
"1227",47.298344,-122.360825,"Route 197","Metro Transit"
"1228",47.301411,-122.360794,"Route 197","Metro Transit"
"1229",47.302929,-122.360809,"Route 197","Metro Transit"
"1230",47.305759,-122.360825,"Route 197","Metro Transit"
"1231",47.310219,-122.36084,"Route 197","Metro Transit"
"1232",47.314858,-122.361046,"Route 197","Metro Transit"
"1233",47.309978,-122.361031,"Route 197","Metro Transit"
"1234",47.305683,-122.361015,"Route 197","Metro Transit"
"1235",47.302998,-122.361015,"Route 197","Metro Transit"
"1236",47.300251,-122.361,"Route 197","Metro Transit"
"1237",47.29726,-122.361046,"Route 197","Metro Transit"
"1238",47.294453,-122.359009,"Route 197","Metro Transit"
"1239",47.359146,-122.297218,"Route 197","Metro Transit"
"1240",47.358425,-122.294678,"Route 197","Metro Transit"
"1241",47.391388,-122.292152,"Route 197","Metro Transit"
"1242",47.391109,-122.288109,"Route 197","Metro Transit"
"1243",47.315704,-122.313164,"Route 197","Metro Transit"
"1244",47.318623,-122.312538,"Route 197","Metro Transit"
"1245",47.318417,-122.31356,"Route 197","Metro Transit"
"1246",47.317512,-122.304779,"Route 197","Metro Transit"
"1247",47.317543,-122.304146,"Route 197","Metro Transit"
"1248",47.317841,-122.299789,"Route 197","Metro Transit"
"1249",47.317699,-122.299301,"Route 197","Metro Transit"
"1250",47.315117,-122.34816,"Route 197","Metro Transit"
"1251",47.315105,-122.351685,"Route 197","Metro Transit"
"1252",47.315105,-122.360619,"Route 197","Metro Transit"
"1253",47.315098,-122.357147,"Route 197","Metro Transit"
"1254",47.315098,-122.333694,"Route 197","Metro Transit"
"1255",47.315098,-122.330063,"Route 197","Metro Transit"
"1256",47.315098,-122.327667,"Route 197","Metro Transit"
"1257",47.315102,-122.322983,"Route 197","Metro Transit"
"1258",47.315128,-122.338585,"Route 197","Metro Transit"
"1259",47.314842,-122.34137,"Route 197","Metro Transit"
"1260",47.315098,-122.318092,"Route 197","Metro Transit"
"1261",47.315231,-122.314392,"Route 197","Metro Transit"
"1262",47.315235,-122.318985,"Route 197","Metro Transit"
"1263",47.315235,-122.323914,"Route 197","Metro Transit"
"1264",47.315235,-122.326973,"Route 197","Metro Transit"
"1265",47.315235,-122.329147,"Route 197","Metro Transit"
"1266",47.315235,-122.335129,"Route 197","Metro Transit"
"1267",47.314983,-122.341698,"Route 197","Metro Transit"
"1268",47.315235,-122.35733,"Route 197","Metro Transit"
"1269",47.315239,-122.352081,"Route 197","Metro Transit"
"1270",47.315254,-122.348328,"Route 197","Metro Transit"
"1271",47.314987,-122.338623,"Route 197","Metro Transit"
"1272",47.65937,-122.312096,"Route 271","Metro Transit"
"1273",47.656422,-122.312164,"Route 271","Metro Transit"
"1274",47.655048,-122.312195,"Route 271","Metro Transit"
"1275",47.658668,-122.311905,"Route 271","Metro Transit"
"1276",47.644016,-122.304268,"Route 271","Metro Transit"
"1277",47.646282,-122.304436,"Route 271","Metro Transit"
"1278",47.652245,-122.311211,"Route 271","Metro Transit"
"1279",47.649143,-122.30497,"Route 271","Metro Transit"
"1280",47.649727,-122.305817,"Route 271","Metro Transit"
"1281",47.652351,-122.311089,"Route 271","Metro Transit"
"1282",47.655708,-122.311974,"Route 271","Metro Transit"
"1283",47.543587,-122.05101,"Route 271","Metro Transit"
"1284",47.543274,-122.051292,"Route 271","Metro Transit"
"1285",47.535629,-122.036514,"Route 271","Metro Transit"
"1286",47.532192,-122.036377,"Route 271","Metro Transit"
"1287",47.534287,-122.036339,"Route 271","Metro Transit"
"1288",47.536858,-122.036484,"Route 271","Metro Transit"
"1289",47.538761,-122.037346,"Route 271","Metro Transit"
"1290",47.541855,-122.043327,"Route 271","Metro Transit"
"1291",47.541775,-122.043533,"Route 271","Metro Transit"
"1292",47.539848,-122.03968,"Route 271","Metro Transit"
"1293",47.542912,-122.056061,"Route 271","Metro Transit"
"1294",47.540329,-122.039925,"Route 271","Metro Transit"
"1295",47.542629,-122.062294,"Route 271","Metro Transit"
"1296",47.54282,-122.046387,"Route 271","Metro Transit"
"1297",47.552051,-122.061058,"Route 271","Metro Transit"
"1298",47.551983,-122.065704,"Route 271","Metro Transit"
"1299",47.541672,-122.062355,"Route 271","Metro Transit"
"1300",47.54319,-122.046623,"Route 271","Metro Transit"
"1301",47.555039,-122.076729,"Route 271","Metro Transit"
"1302",47.556995,-122.081757,"Route 271","Metro Transit"
"1303",47.558872,-122.085716,"Route 271","Metro Transit"
"1304",47.561867,-122.089378,"Route 271","Metro Transit"
"1305",47.564152,-122.09584,"Route 271","Metro Transit"
"1306",47.565895,-122.097778,"Route 271","Metro Transit"
"1307",47.567272,-122.098351,"Route 271","Metro Transit"
"1308",47.570194,-122.111946,"Route 271","Metro Transit"
"1309",47.571823,-122.118805,"Route 271","Metro Transit"
"1310",47.572372,-122.122559,"Route 271","Metro Transit"
"1311",47.57296,-122.12645,"Route 271","Metro Transit"
"1312",47.57132,-122.131783,"Route 271","Metro Transit"
"1313",47.570343,-122.136314,"Route 271","Metro Transit"
"1314",47.571464,-122.140251,"Route 271","Metro Transit"
"1315",47.571266,-122.14048,"Route 271","Metro Transit"
"1316",47.570431,-122.13681,"Route 271","Metro Transit"
"1317",47.571003,-122.13192,"Route 271","Metro Transit"
"1318",47.572792,-122.126305,"Route 271","Metro Transit"
"1319",47.572258,-122.122162,"Route 271","Metro Transit"
"1320",47.57169,-122.118858,"Route 271","Metro Transit"
"1321",47.563652,-122.099731,"Route 271","Metro Transit"
"1322",47.563583,-122.098862,"Route 271","Metro Transit"
"1323",47.569912,-122.111221,"Route 271","Metro Transit"
"1324",47.566559,-122.098274,"Route 271","Metro Transit"
"1325",47.56393,-122.095787,"Route 271","Metro Transit"
"1326",47.562637,-122.091972,"Route 271","Metro Transit"
"1327",47.561165,-122.08876,"Route 271","Metro Transit"
"1328",47.558617,-122.085556,"Route 271","Metro Transit"
"1329",47.556747,-122.081535,"Route 271","Metro Transit"
"1330",47.554993,-122.077003,"Route 271","Metro Transit"
"1331",47.551849,-122.065292,"Route 271","Metro Transit"
"1332",47.551914,-122.060829,"Route 271","Metro Transit"
"1333",47.53241,-122.036568,"Route 271","Metro Transit"
"1334",47.529053,-122.039833,"Route 271","Metro Transit"
"1335",47.579678,-122.146011,"Route 271","Metro Transit"
"1336",47.58083,-122.139771,"Route 271","Metro Transit"
"1337",47.57946,-122.13073,"Route 271","Metro Transit"
"1338",47.579815,-122.146027,"Route 271","Metro Transit"
"1339",47.579102,-122.134949,"Route 271","Metro Transit"
"1340",47.579334,-122.135414,"Route 271","Metro Transit"
"1341",47.578522,-122.128815,"Route 271","Metro Transit"
"1342",47.580509,-122.152657,"Route 271","Metro Transit"
"1343",47.580505,-122.152008,"Route 271","Metro Transit"
"1344",47.617485,-122.196999,"Route 271","Metro Transit"
"1345",47.617493,-122.199875,"Route 271","Metro Transit"
"1346",47.615501,-122.194389,"Route 271","Metro Transit"
"1347",47.615501,-122.194511,"Route 271","Metro Transit"
"1348",47.588619,-122.14286,"Route 271","Metro Transit"
"1349",47.585449,-122.14373,"Route 271","Metro Transit"
"1350",47.585636,-122.142845,"Route 271","Metro Transit"
"1351",47.58572,-122.142639,"Route 271","Metro Transit"
"1352",47.599167,-122.152077,"Route 271","Metro Transit"
"1353",47.590233,-122.146111,"Route 271","Metro Transit"
"1354",47.595608,-122.149742,"Route 271","Metro Transit"
"1355",47.595707,-122.149582,"Route 271","Metro Transit"
"1356",47.590351,-122.146408,"Route 271","Metro Transit"
"1357",47.598099,-122.151138,"Route 271","Metro Transit"
"1358",47.601803,-122.153526,"Route 271","Metro Transit"
"1359",47.602764,-122.154129,"Route 271","Metro Transit"
"1360",47.593239,-122.148254,"Route 271","Metro Transit"
"1361",47.596989,-122.150635,"Route 271","Metro Transit"
"1362",47.589096,-122.143555,"Route 271","Metro Transit"
"1363",47.588963,-122.144073,"Route 271","Metro Transit"
"1364",47.593449,-122.14817,"Route 271","Metro Transit"
"1365",47.617371,-122.207268,"Route 271","Metro Transit"
"1366",47.6175,-122.204826,"Route 271","Metro Transit"
"1367",47.617504,-122.207527,"Route 271","Metro Transit"
"1368",47.597595,-122.161385,"Route 271","Metro Transit"
"1369",47.597744,-122.162514,"Route 271","Metro Transit"
"1370",47.603065,-122.175163,"Route 271","Metro Transit"
"1371",47.603561,-122.17675,"Route 271","Metro Transit"
"1372",47.600822,-122.153023,"Route 271","Metro Transit"
"1373",47.598423,-122.167091,"Route 271","Metro Transit"
"1374",47.598259,-122.167519,"Route 271","Metro Transit"
"1375",47.575256,-122.140083,"Route 271","Metro Transit"
"1376",47.5751,-122.140335,"Route 271","Metro Transit"
"1377",47.581276,-122.141586,"Route 271","Metro Transit"
"1378",47.617504,-122.210175,"Route 271","Metro Transit"
"1379",47.617493,-122.217339,"Route 271","Metro Transit"
"1380",47.619343,-122.221817,"Route 271","Metro Transit"
"1381",47.621101,-122.22776,"Route 271","Metro Transit"
"1382",47.628494,-122.227798,"Route 271","Metro Transit"
"1383",47.632366,-122.227783,"Route 271","Metro Transit"
"1384",47.585541,-122.148422,"Route 271","Metro Transit"
"1385",47.585644,-122.148186,"Route 271","Metro Transit"
"1386",47.632755,-122.227989,"Route 271","Metro Transit"
"1387",47.628204,-122.228004,"Route 271","Metro Transit"
"1388",47.620968,-122.227592,"Route 271","Metro Transit"
"1389",47.618896,-122.221436,"Route 271","Metro Transit"
"1390",47.617359,-122.217293,"Route 271","Metro Transit"
"1391",47.617363,-122.214287,"Route 271","Metro Transit"
"1392",47.617371,-122.209984,"Route 271","Metro Transit"
"1393",47.617351,-122.199196,"Route 271","Metro Transit"
"1394",47.580956,-122.141701,"Route 271","Metro Transit"
"1395",47.577496,-122.136765,"Route 271","Metro Transit"
"1396",47.577526,-122.137039,"Route 271","Metro Transit"
"1397",47.529503,-122.036652,"Route 271","Metro Transit"
"1398",47.613785,-122.190125,"Route 271","Metro Transit"
"1399",47.60873,-122.185577,"Route 271","Metro Transit"
"1400",47.608906,-122.185387,"Route 271","Metro Transit"
"1401",47.611904,-122.185654,"Route 271","Metro Transit"
"1402",47.611526,-122.185455,"Route 271","Metro Transit"
"1403",47.534237,-122.036537,"Route 271","Metro Transit"
"1404",47.536049,-122.036293,"Route 271","Metro Transit"
"1405",47.617359,-122.20414,"Route 271","Metro Transit"
"1406",47.655048,-122.312195,"Route 277","Metro Transit"
"1407",47.658668,-122.311905,"Route 277","Metro Transit"
"1408",47.644016,-122.304268,"Route 277","Metro Transit"
"1409",47.646282,-122.304436,"Route 277","Metro Transit"
"1410",47.652245,-122.311211,"Route 277","Metro Transit"
"1411",47.649143,-122.30497,"Route 277","Metro Transit"
"1412",47.649727,-122.305817,"Route 277","Metro Transit"
"1413",47.652351,-122.311089,"Route 277","Metro Transit"
"1414",47.655708,-122.311974,"Route 277","Metro Transit"
"1415",47.717865,-122.207855,"Route 277","Metro Transit"
"1416",47.714951,-122.207886,"Route 277","Metro Transit"
"1417",47.71093,-122.207939,"Route 277","Metro Transit"
"1418",47.709221,-122.208946,"Route 277","Metro Transit"
"1419",47.706795,-122.210602,"Route 277","Metro Transit"
"1420",47.704712,-122.210327,"Route 277","Metro Transit"
"1421",47.70694,-122.210396,"Route 277","Metro Transit"
"1422",47.709164,-122.208733,"Route 277","Metro Transit"
"1423",47.711529,-122.207718,"Route 277","Metro Transit"
"1424",47.715466,-122.20768,"Route 277","Metro Transit"
"1425",47.675465,-122.178772,"Route 277","Metro Transit"
"1426",47.668487,-122.185532,"Route 277","Metro Transit"
"1427",47.672108,-122.185532,"Route 277","Metro Transit"
"1428",47.674049,-122.184662,"Route 277","Metro Transit"
"1429",47.675404,-122.182594,"Route 277","Metro Transit"
"1430",47.675358,-122.180016,"Route 277","Metro Transit"
"1431",47.636864,-122.236855,"Route 277","Metro Transit"
"1432",47.637196,-122.237297,"Route 277","Metro Transit"
"1433",47.639923,-122.219467,"Route 277","Metro Transit"
"1434",47.63995,-122.218742,"Route 277","Metro Transit"
"1435",47.669292,-122.188278,"Route 277","Metro Transit"
"1436",47.668892,-122.184494,"Route 277","Metro Transit"
"1437",47.668091,-122.185593,"Route 277","Metro Transit"
"1438",47.675427,-122.176529,"Route 277","Metro Transit"
"1439",47.675522,-122.181084,"Route 277","Metro Transit"
"1440",47.677712,-122.17585,"Route 277","Metro Transit"
"1441",47.674068,-122.184868,"Route 277","Metro Transit"
"1442",47.671967,-122.185738,"Route 277","Metro Transit"
"1443",47.714745,-122.185791,"Route 277","Metro Transit"
"1444",47.712624,-122.179947,"Route 277","Metro Transit"
"1445",47.706986,-122.175812,"Route 277","Metro Transit"
"1446",47.705193,-122.175888,"Route 277","Metro Transit"
"1447",47.704082,-122.206001,"Route 277","Metro Transit"
"1448",47.702442,-122.175903,"Route 277","Metro Transit"
"1449",47.698879,-122.175888,"Route 277","Metro Transit"
"1450",47.69733,-122.175873,"Route 277","Metro Transit"
"1451",47.692921,-122.17585,"Route 277","Metro Transit"
"1452",47.689701,-122.175835,"Route 277","Metro Transit"
"1453",47.687508,-122.175941,"Route 277","Metro Transit"
"1454",47.682857,-122.176201,"Route 277","Metro Transit"
"1455",47.678772,-122.176094,"Route 277","Metro Transit"
"1456",47.679794,-122.175919,"Route 277","Metro Transit"
"1457",47.682819,-122.176003,"Route 277","Metro Transit"
"1458",47.687897,-122.175728,"Route 277","Metro Transit"
"1459",47.68996,-122.175629,"Route 277","Metro Transit"
"1460",47.693417,-122.175644,"Route 277","Metro Transit"
"1461",47.697933,-122.175674,"Route 277","Metro Transit"
"1462",47.701382,-122.175697,"Route 277","Metro Transit"
"1463",47.703953,-122.209877,"Route 277","Metro Transit"
"1464",47.703941,-122.2062,"Route 277","Metro Transit"
"1465",47.704422,-122.175713,"Route 277","Metro Transit"
"1466",47.707073,-122.175606,"Route 277","Metro Transit"
"1467",47.709938,-122.1772,"Route 277","Metro Transit"
"1468",47.710812,-122.179276,"Route 277","Metro Transit"
"1469",47.716526,-122.187653,"Route 277","Metro Transit"
"1470",47.713032,-122.180115,"Route 277","Metro Transit"
"1471",47.714951,-122.181808,"Route 277","Metro Transit"
"1472",47.709919,-122.177567,"Route 277","Metro Transit"
"1473",47.714882,-122.185806,"Route 277","Metro Transit"
"1474",47.659691,-122.308823,"Route 277","Metro Transit"
"1475",47.652336,-122.306412,"Route 277","Metro Transit"
"1476",47.654365,-122.305214,"Route 277","Metro Transit"
"1477",47.652149,-122.308495,"Route 277","Metro Transit"
"1478",47.655102,-122.310921,"Route 277","Metro Transit"
